date,text,views,forwards,replies
2025-04-15 07:46:28+00:00,"**Владимир Зеленский внес в Верховную раду проекты законов о продлении военного положения и мобилизации с 9 мая на 90 дней**

Проекты [обоих](https://itd.rada.gov.ua/billInfo/Bills/Card/56202) [законов](https://itd.rada.gov.ua/billInfo/Bills/Card/56201) опубликованы на сайте Верховной рады.

В конце марта The Economist [сообщал](https://bit.ly/meduzamirror#/news/2025/03/30/the-economist-zelenskiy-nachal-podgotovku-k-vyboram-i-natselivaetsya-na-leto-samym-rannim-srokom-mozhet-stat-iyul), что Зеленский поручил своей команде готовиться к проведению выборов и нацеливается на лето. Однако необходимым первым этапом для начала избирательного процесса издание называло отмену военного положения. 

Позже глава фракции президентской партии «Слуга народа» Давид Арахамия заявил, что «никакие выборы не готовятся, никакой подготовки не ведется». «Все парламентские партии и фракции согласились, что выборы должны состояться через шесть месяцев после снятия военного положения. И в принципе, наша позиция не изменилась после того», — сказал Арахамия.",218830,113,0
2025-04-15 07:37:01+00:00,"**«Наша общая боль и горе». В Сумах и по всей Украине вспоминают погибших в результате российского ракетного удара. Фотография**

13 апреля в результате российского ракетного удара по Сумам погибли более 30 человек, в том числе двое детей. В Сумах объявлен трехдневный траур по жертвам, на улицах появились мемориалы в память о погибших, к которым люди несут цветы (на фото центр Сум 14 апреля 2025 года). 

Траур объявлен и во многих других регионах Украины, в том числе в Ровно, Запорожье, Кривом Роге, Чернигове, Харькове, Львове, Конотопе, Полтавской, Закарпатской и Киевской областях. «Киевщина вместе с Сумами. Это наша общая боль и горе. Светлая память», — написал в телеграм-канале председатель областной военной администрации Николай Калашник. 14 апреля все украинские дипучреждения за рубежом приспустили флаги в память о погибших в Сумах.",216717,85,0
2025-04-15 07:15:21+00:00,"**Лавров выразил опасения, что российские чиновники «либеральных взглядов» в случае снятия санкций США «постараются свернуть достижения по импортозамещению» в России**

Министр иностранных дел России Сергей Лавров дал [интервью](http://kommersant.ru/doc/7657482?from=glavnoe_1) «Коммерсанту», в котором ответил на вопросы о прогрессе в переговорах с США и ожиданиях Кремля от мирного соглашения по Украине. В том числе он выразил опасения, что в случае снятия американских санкций «либеральные круги» попытаются свести на нет достижения в импортозамещении.

По словам Лаврова, ключевые параметры «будущего всеобъемлющего соглашения по Украине» с американской стороной согласовать пока не удалось. «Ключевые компоненты урегулирования согласовать непросто. Они обсуждаются», — сказал Лавров.

Одним из направлений работы совместной работы глава российского МИД назвал экономику и торговлю. «Мы, как вы знаете, если следите за дискуссией в нашем обществе, не бегаем ни за кем, не просим санкции отменить», — сказал Лавров. В России, по словам министра, есть «очень мощная группа, включая лидеров общественного мнения», которые «считают, что отмена санкций будет губительна». 

«Потому что те, кто характеризуется как либеральные круги, чиновники либеральных взглядов, они тут же постараются обязательно свернуть все те достижения по импортозамещению, по суверенизации нашей экономики, ее производства, по обеспечиванию безопасности в тех сферах, от которых действительно зависит развитие в государстве — и военная безопасность, продовольственная безопасность, технологическая», — сказал глава МИД.

Он добавил, что абсолютно согласен с Владимиром Путиным, говорившим, что Россия не должна больше попадать в зависимость «в критически важных для выживания государства областях»",221772,337,0
2025-04-15 06:42:08+00:00,"**Администрация Трампа заморозила 2,2 миллиарда долларов финансирования Гарварда из-за отказа университета выполнить требования правительства по борьбе с антисемитизмом**

Грант на сумму 2,2 миллиарда долларов был заморожен после того, как Гарвард отклонил требования правительства о проведении реформ, направленных на восстановление идеологического баланса в кампусе.

В [заявлении](https://news.harvard.edu/gazette/story/2025/04/harvard-wont-comply-with-demands-from-trump-administration/) президента Гарварда Алана Гарбера говорится, что изменения, продвигаемые правительством, «не имеют отношения к закону». «Университет не откажется от своей независимости или конституционных прав», — пишет Гарбар.

Требования правительства, как следует из заявления Гарварда, включали «аудиты» академических программ и факультетов и мнений студентов, преподавателей и сотрудников, а также изменения в структуре управления университета и практике найма. 

По словам Гарбера, университет по-прежнему привержен борьбе с антисемитизмом. Кроме того, Гарвард выполнил решение Верховного суда, которое отменило прием студентов с учетом расовой принадлежности, и работал над расширением интеллектуального и мировоззренческого многообразия.

Ранее Гарвард давал понять, что будет сотрудничать с администрацией Трампа в борьбе с антисемитизмом на территории кампуса, в частности, ужесточая дисциплинарные процедуры, но последние требования, как заявил Гарбер, оказались неприемлемы. Всего Гарвард должен был получить девять миллиардов долларов федеральных грантов на финансирование исследований. Остальная часть суммы также находится под угрозой в связи с требованиями правительства.",221589,245,0
2025-04-15 06:25:56+00:00,"**WSJ узнал о противоречиях в администрации Трампа по поводу отношений с Россией. Рубио и Келлог советуют президенту США занять более жесткую позицию**

Среди советников президента США Дональда Трампа нет согласия по вопросу отношений с Россией, [пишет](https://bit.ly/meduzamirror#/news/2025/04/15/wsj-uznal-o-protivorechiyah-v-administratsii-trampa-po-povodu-otnosheniy-s-rossiey-rubio-i-kellog-sovetuyut-prezidentu-ssha-zanyat-bolee-zhestkuyu-pozitsiyu) The Wall Street Journal.

Так, по данным издания, госсекретарь Марко Рубио и спецпосланник по Украине Кит Келлог пытаются убедить Трампа в том, что он должен проявлять осторожность и занять более жесткую позицию по отношению к требованиям Москвы, в первую очередь — территориальным.

В свою очередь спецпосланник по Ближнему Востоку Стив Уиткофф, который в последние месяцы несколько раз приезжал в Россию, настаивает на том, что Москва готова прекратить войну. Трамп, по данным WSJ, на данный момент поддерживает позицию Уиткоффа.

Противоречия, отмечает издание, проявились, в частности, после российского ракетного удара по Сумам, в результате которого погибли более 30 человек. Так Трамп публично заявил об «ошибке», в то время как Келлог объявил, что ракетный удар «пересекает любую грань приличия», а Рубио назвал его «ужасным» и «трагическим».

При этом, пишет WSJ, даже те члены администрации Трампа, кто настаивает на более жесткой позиции в отношении России, поддерживают стремление президента США завершить войну в Украине.",220932,173,0
2025-04-15 06:17:26+00:00,"**Мосгорсуд прекратил административное дело  комика Данилы Поперечного о «дискредитации» российской армии**

Об этом сообщается в [карточке](https://mos-gorsud.ru/mgs/services/cases/review-not-yet/details/9365aef0-fdb4-11ef-ba4b-69bf8bf4c2da?participant=%D0%BF%D0%BE%D0%BF%D0%B5%D1%80%D0%B5%D1%87%D0%BD%D1%8B%D0) на сайте суда. Дело прекращено за отсутствием состава административного правонарушения, указано в ней.

22 ноября 2024 года Тверской районный суд Москвы оштрафовал Поперечного на 50 тысяч рублей по административной статье о «дискредитации» (часть 1 статьи 20.3.3 КоАП). Поводом для протокола стал пост Поперечного в инстаграме, опубликованный 25 сентября, в котором он, как заявил суд, «выражал явное негативное отношение» к использованию российских вооруженных сил и к «проводимой специальной военной операции». Поперечный обжаловал этот штраф.

После начала войны Поперечный, высказывавшийся против российского вторжения, уехал из России в США. Он давал за границей благотворительные концерты в поддержку украинских беженцев. В июне 2024 года Минюст России объявил Поперечного «иностранным агентом».",214452,177,0
2025-04-15 05:50:55+00:00,"**Спецпосланник Трампа Стив Уиткофф заявил, что видит возможность мирной сделки с Путиным, а США и Россия могут перестроить отношения через «коммерческие возможности»**

Спецпосланник Дональда Трампа по Ближнему Востоку Стив Уиткофф, встречавшийся с Владимиром Путиным в Петербурге 11 апреля уже в третий раз, [рассказал](https://www.foxnews.com/video/6371496494112) ведущему телеканала Fox News, что переговоры о мирном соглашении продвигаются — а у России и США есть шанс перестроить отношения через «некоторые убедительные коммерческие возможности».

Ведущий телеканала спросил, видит ли Уиткофф, что с Путиным намечается сделка или российский президент просто пытается выиграть время, получив военное преимущество. Спецпосланник Трампа ответил, что сделка видится ему возможной. По словам Уиткоффа, он уже трижды встречался с Путиным, и последняя встреча, длившаяся около пяти часов, была «убедительной».

«Мирное соглашение касается этих так называемых пяти территорий, но есть еще гораздо больше. <...> Это сложная ситуация, укорененная в некоторых действительно проблемных вещах, происходящих между двумя странами, и я думаю, мы можем быть на грани чего-то, что будет очень важно для мира в целом. Я верю в это. Есть шанс перестроить отношения России и США через некоторые убедительные коммерческие возможности, которые, я думаю, придают региону реальную стабильность. Партнерство создает стабильность», — сказал Уиткофф.",223234,148,0
2025-04-15 05:20:42+00:00,"**Фигуранта первого дела о добровольной сдаче в плен ВСУ приговорили к 15 годам колонии строгого режима — **[**«Коммерсант»**](https://www.kommersant.ru/doc/7657672?from=top_main_5)

Южно-Сахалинский гарнизонный военный суд приговорил младшего сержанта 39-й отдельной гвардейской мотострелковой бригады Романа Иванишина, обвиняемого в добровольной сдаче в плен, к 15 годам колонии строгого режима с лишением воинского звания, сообщает «Коммерсант» со ссылкой на источник.

Иванишину вменили сдачу в плен и еще одну попытку сдачи в плен (статья 352.1; часть 1 статьи 30 и статья 352.1 УК), а также дезертирство (часть 3 статьи 338 УК). Обвинение [запрашивало](https://bit.ly/meduzamirror#/news/2025/04/11/dlya-figuranta-pervogo-v-rossii-ugolovnogo-dela-o-dobrovolnoy-sdache-v-plen-vsu-zaprosili-16-let-kolonii) ему 16 лет колонии.

———

«Коммерсант» писал, что Иванишин работал горным мастером на Сахалине и оказался в армии по мобилизации. На одном из видео, появившихся в интернете, Иванишин рассказывал, что 10 июня 2023 года попал в плен ВСУ в районе села Степное, выступил против «СВО» и призвал других военных к побегу. Следствие утверждает, что Иванишин дважды пытался сдаться ВСУ. В январе 2024 года Иванишина обменяли на пленных украинских солдат. После возвращения в Россию он оказался под следствием.",223344,285,0
2025-04-15 05:09:02+00:00,"**Курск атакован украинскими беспилотниками, погибла 85-летняя женщина**

В ночь на 15 апреля Курск подвергся атаке украинских беспилотников, [сообщили](https://t.me/kurskadm/85921) в оперштабе. В результате удара погибла 85-летняя женщина. Пострадали еще девять человек, получившие осколочные ранения, черепно-мозговые травмы и ожоги.

Повреждены многоквартирные жилые дома на на улицах Заводской и Орловской. Пожар в результате атаки также возник на одном из этажей в доме на улице Веспремской. Жителей домов эвакуировали и отправили в пункт временного размещения. Также повреждены 11 машин в гараже скорой помощи. В оперштабе утверждают, что беспилотник был снаряжен поражающими элементами — стальными шарами. 

Минобороны России отчиталось, что в течение ночи над Курской областью были перехвачены и уничтожены 109 украинских беспилотников. Еще три дрона атаковали Воронежскую область, и по одному беспилотнику было перехвачено над Московской, Брянской и Орловской областями.

Фото: оперштаб Курска",230603,294,0
2025-04-14 21:11:23+00:00,"**Главные новости 14 апреля**

✹ Минобороны РФ [подтвердило](https://bit.ly/meduzamirror#/news/2025/04/14/minoborony-rf-podtverdilo-chto-rossiyskie-voennye-nanesli-udar-po-sumam-po-utverzhdeniyu-vedomstva-tam-bylo-soveschanie-komandnogo-sostava-vsu), что российские военные нанесли удар по Сумам. По утверждению ведомства, там было «совещание командного состава ВСУ»

✹ Трамп [обвинил](https://bit.ly/meduzamirror#/news/2025/04/14/milliony-pogibshih-iz-za-treh-chelovek-tramp-obvinil-baydena-zelenskogo-i-putina-v-rossiysko-ukrainskoy-voyne) Байдена и Зеленского в том, что они позволили войне в Украине начаться. А потом добавил, что и Путин все-таки тоже виноват

✹ Зеленский [призвал](https://bit.ly/meduzamirror#/news/2025/04/14/vy-poymete-chto-sdelal-putin-zelenskiy-prizval-trampa-priehat-v-ukrainu-chtoby-ponyat-chto-zdes-proishodit) Трампа приехать в Украину, чтобы «понять, что здесь происходит»

✹ Будущий канцлер ФРГ Фридрих Мерц [заявил](https://bit.ly/meduzamirror#/news/2025/04/14/buduschiy-kantsler-frg-fridrih-merts-zayavil-chto-germaniya-gotova-postavit-ukraine-dalnoboynye-rakety-taurus-esli-na-eto-soglasyatsya-evropeyskie-partnery), что Германия готова поставить Украине дальнобойные ракеты Taurus, если на это согласятся европейские партнеры

✹ В правительстве России [одобрили](https://bit.ly/meduzamirror#/news/2025/04/14/rbk-v-pravitelstve-rossii-odobrili-mehanizm-iz-yatiya-kriptovalyuty-v-ramkah-ugolovnyh-del) механизм изъятия криптовалюты в рамках уголовных дел

✹ Blue Origin [успешно](https://bit.ly/meduzamirror#/news/2025/04/14/blue-origin-uspeshno-vypolnila-suborbitalnyy-polet-s-polnostyu-zhenskim-ekipazhem-sredi-ego-uchastnits-byli-keti-perri-i-zhurnalistka-loren-sanches-nevesta-dzheffa-bezosa) выполнила суборбитальный полет с полностью женским экипажем. Среди его участниц были Кэти Перри и журналистка Лорен Санчес — невеста Джеффа Безоса

———

**Текст дня:** По итогам переговоров в Эр-Рияде стороны заявили разное: США и Украина о достигнутом соглашении о прекращении огня в Черном море, а Россия — о возобновлении «зерновой сделки» и снятии санкций. Но почему вообще на четвертый год войны Черное море остается важным вопросом? И что там сейчас происходит?

Открыть [с VPN ](https://meduza.io/feature/2025/04/14/pochemu-rossiya-i-ukraina-ne-smogli-dogovoritsya-o-peremirii-v-chernom-more-i-zachem-ono-voobsche-nuzhno-razve-tam-idut-boi)| [без VPN](https://bit.ly/meduzamirror#/feature/2025/04/14/pochemu-rossiya-i-ukraina-ne-smogli-dogovoritsya-o-peremirii-v-chernom-more-i-zachem-ono-voobsche-nuzhno-razve-tam-idut-boi)",244779,57,0
2025-04-14 21:00:58+00:00,"**Парламент Венгрии **[**принял**](https://bit.ly/meduzamirror#/news/2025/04/14/parlament-vengrii-prinyal-popravku-k-konstitutsii-o-priznanii-tolko-dvuh-polov-muzhskogo-i-zhenskogo)** поправку к Конституции о признании только двух гендеров — мужского и женского**

Поправка также закрепляет, что права детей на моральное, физическое и духовное развитие превыше любых прав. Как отмечает Associated Press, речь идет также о праве на мирные собрания. Исключение сделано только для права на жизнь.

Внести изменения в Конституцию предложила правящая коалиция партии «ФИДЕС — Венгерский гражданский союз» и ее младших партнеров — христианских демократов.

В итоге поправки поддержали 140 депутатов, против выступил 21 парламентарий, воздержавшихся не было. Перед голосованием оппозиция устроила акцию протеста перед зданием парламента. Полиция задержала несколько человек.

———

Принятая поправка дает базовое обоснование закону о запрете публичных мероприятий ЛГБТК-сообщества. В том числе речь идет о запрете популярного гей-парада в Будапеште, на который ежегодно собираются тысячи людей. Закон об этом в Венгрии приняли в марте.

Юристы и критики, пишет Associated Press, называли поправки очередным шагом популистского правительства Венгрии к авторитаризму.",241992,216,0
2025-04-14 20:09:17+00:00,"**На книжный магазин «Фаланстер» **[**составили**](https://bit.ly/meduzamirror#/news/2025/04/14/na-knizhnyy-magazin-falanster-sostavili-protokol-ob-uchastii-v-deyatelnosti-nezhelatelnoy-organizatsii)** протокол об участии в деятельности «нежелательной» организации**

Тверской районный суд Москвы зарегистрировал административные дела в отношении юридического лица книжного магазина «Фаланстер» и его соучредителя Бориса Куприянова, сообщила «Медиазона».

Протоколы составили по статье об участии в деятельности «нежелательной» организации (20.33 КоАП). Сотрудничество с какой именно «нежелательной» организацией вменяют «Фаланстеру» и Куприянову, неизвестно. 

———

В феврале «Фаланстер» отменил презентацию книги Кирилла Медведева «Антифашизм для всех. Исправленный и дополненный» после доносов провластных активистов. В марте, как сообщал поэт и публицист Иван Давыдов, в «Фаланстер» с проверкой приходили сотрудники прокуратуры.",232994,411,0
2025-04-14 19:49:17+00:00,"**В правительстве России **[**одобрили**](https://bit.ly/meduzamirror#/news/2025/04/14/rbk-v-pravitelstve-rossii-odobrili-mehanizm-iz-yatiya-kriptovalyuty-v-ramkah-ugolovnyh-del)** механизм изъятия криптовалюты в рамках уголовных дел — РБК**

Комиссия правительства РФ по законопроектной деятельности одобрила проект закона, который позволит признать криптовалюту имуществом и разрешит изымать ее в рамках уголовных дел. 

Законопроект, с которым ознакомилось издание РБК, вносит изменения в Уголовный кодекс и Уголовно-процессуальный кодекс РФ.

Согласно поправкам, криптовалюту признают имуществом и смогут изъять. Следователи, в частности, смогут изъять материальные устройства, на которых хранится цифровая валюта, коды доступа к цифровым активам, а также перевести криптовалюту на адрес-идентификатор, «позволяющий обеспечить ее сохранность». 

Опрошенные РБК юристы отметили, что у правоохранительных органов могут возникнуть сложности с получением ключей доступа, поскольку обвиняемого нельзя заставить выдать пароли от кошельков с криптовалютой. В этом случае изъятие физических устройств с цифровыми активами не гарантирует доступа к средствам.",237517,331,0
2025-04-14 17:18:19+00:00,"**В результате обстрела Сум пострадали 129 человек, в том числе 17 детей — **[**ГСЧС Украины**](https://t.me/dsns_telegram/41180)

Разбор завалов на месте обстрела продолжается, сообщило ведомство. 

Войска РФ нанесли ракетный удар по Сумам 13 апреля. По последним данным, погибли 35 человек.",234285,92,0
2025-04-14 17:15:39+00:00,"**Глава Сумской ОВА **[**признал**](https://bit.ly/meduzamirror#/news/2025/04/14/glava-sumskoy-ova-priznal-chto-v-den-raketnogo-udara-voysk-rf-po-sumam-v-gorode-planirovalos-nagrazhdenie-voennyh)**, что в день ракетного удара войск РФ по Сумам в городе планировалось награждение военных**

Глава областной военной администрации Сумской области Владимир Артюх признал, что в день ракетного удара по центру Сум в городе планировалось награждение украинских военных. Об этом сообщает «Суспильне».

Артюх не привел никаких деталей, лишь заявив: «Моей инициативы там не было. Я был приглашен». На вопрос журналиста, кто был инициатором мероприятия, он сказал: «Это уже другая тема. Я вам ответил».

Из процитированных в материале «Суспильне» слов Артюха неясно, состоялось ли в итоге запланированное награждение.

———

Российские военные ударили двумя ракетами «Искандер-М» по центру Сум утром 13 апреля. По последним данным властей, погибли 35 человека в том числе два ребенка.

Минобороны РФ заявило, что целью удара было совещание командного состава оперативно-тактической группы «Северск» и в результате якобы были убиты более 60 военнослужащих ВСУ. 

Информацию о том, что в Сумах в день атаки проходило награждение военных, некоторые украинские политики распространили в первые часы после удара. Мэр находящегося в Сумской области города Конотоп Артем Семинихин утверждал, что инициатором мероприятия был именно глава ОВА Владимир Артюх.

Офис президента Украины и Генштаб ВСУ официально информацию о награждении не комментировали.",238509,159,0
2025-04-14 17:12:48+00:00,"Кроме того, [рассказал](https://t.me/Hinshtein/10951) Хинштейн, в течение дня под обстрел ВСУ попало село Забужевка Беловского района Курской области. В результате атаки погибли два мирных жителя — 51-летний мужчина и 61-летняя женщина. Еще одна мирная жительница пострадала.",218263,3,0
2025-04-14 17:05:01+00:00,"**Три человека погибли в результате атак беспилотников в Курской области — губернатор
**
Как [сообщил](https://t.me/Hinshtein/10956) глава региона Александр Хинштейн, в течение дня ВСУ с помощью дронов атаковали два населенных пункта Беловского района.

В деревне Гирьи беспилотник попал по движущемуся автомобилю. Погиб один человек. В деревне Золотаревка в результате атаки беспилотника погибли двое супругов. 

Хинштейн призвал жителей Курской области воздержаться от поездок в приграничные районы региона.",221971,35,0
2025-04-14 16:58:29+00:00,"**Рубрика «Гарри Поттер и HBO»: канал подтвердил участие шестерых актеров — и нет, профессора Квиррелла играет не Киллиан Мерфи
**
С этим сериалом по «Гарри Поттеру» поди разберись, где слухи, а где — официальная информация от HBO. Напомню: до недавнего времени единственным актером, о чьем участии было известно наверняка, оставался Джон Литгоу, который должен сыграть Альбуса Дамблдора. 

Однако сегодня HBO [объявил](https://deadline.com/2025/04/harry-potter-tv-series-john-lithgow-nick-frost-janet-mcteer-paapa-essiedu-1236367535/) имена еще пятерых исполнителей. И нет, Киллиана Мерфи среди них нет, хотя медиа и фанаты настойчиво прочили его на роль профессора Квиррелла (это тот, у которого из затылка Волдеморт торчал — уточняю просто на всякий случай).

О трех мы уже не раз слышали. Это:
✦ Паапа Эссьеду в роли Северуса Снейпа
✦ Джанет Мактир в роли Минервы МакГонагалл
✦ Ник Фрост в роли Рубеуса Хагрида

Еще два подтвержденных участника — Пол Уайтхаус в роли завхоза Аргуса Филча и Люк Таллон (на фото) в роли того самого профессора Квиррелла. 

Таллон — британский театральный актер, ему 29 лет, каких-то особенно звучных ролей в кино или сериалах у него пока не было.

Что касается Киллиана Мерфи, может быть, он все-таки сыграет не Квиррелла, а Волдеморта. По крайней мере, HBO [не отрицают](https://deadline.com/2025/04/channing-dungey-interview-harry-potter-ted-lasso-big-bang-1236363943/) его участия.",213435,342,0
2025-04-14 16:53:08+00:00,"**Трамп также возложил ответственность за начало войны на Путина. И снова раскритиковал Байдена и Зеленского **

«Миллионы погибших — из-за трех человек. Скажем, Путин — номер один. Скажем, Байден, вообще не понимавший, что делает, — номер два. И Зеленский» , — [заявил](https://news.sky.com/story/ukraine-war-trump-putin-zelenskyy-sumy-russia-moscow-kyiv-latest-12541713?postid=9440483#liveblog-body) президент США на пресс- конференции с президентом Сальвадора Наибом Букеле в Овальном кабинете. 

При этом Трамп снова раскритиковал Зеленского из-за того, что тот просит военную помощь для Украины: «Когда ты начинаешь войну, ты должен знать, что ты можешь победить. Ты не начинаешь войну против кого-то, кто в 20 раз больше тебя, а потом надеешься, что люди дадут тебе какие-то ракеты».",206073,378,0
2025-04-14 16:46:01+00:00,"**«За безмятежным скандинавским фасадом — ужас». Норвегия готовится к 15-й годовщине терактов Брейвика. Посмотрите на новый проект мемориала в Осло**

В Норвегии закончился трехлетний конкурс на лучший проект памятника погибшим в терактах 22 июля 2011 года. Победитель, местный художник Матиас Фалдбаккен, предлагает создать в Осло мозаику с куликом, обитающим на острове Утойя, где Андерс Брейвик расстрелял участников молодежного лагеря Рабочей партии.

Рассказываем, какие еще мемориалы погибшим появились в Норвегии за прошедшие 14 лет — и на чем основан замысел Фалдбаккена.

Открыть [с VPN](https://meduza.io/feature/2025/04/14/za-bezmyatezhnym-skandinavskim-fasadom-uzhas) | [без VPN](https://bit.ly/meduzamirror#/feature/2025/04/14/za-bezmyatezhnym-skandinavskim-fasadom-uzhas)",209554,242,0
2025-04-14 16:35:01+00:00,"**Кто начал большой передел собственности в России? И как этот процесс связан с подготовкой к передаче власти, которая случится после ухода Путина?**

Financial Times называет друзей Владимира Путина Аркадия и Бориса Ротенбергов инициаторами и одними из главных бенефициаров национализации в РФ. Это так? И о каких процессах в системе российской власти говорит этот масштабный передел собственности?
В подкасте «Что случилось» обсуждаем с научной сотрудницей Берлинского центра Карнеги по изучению России и Евразии Александрой Прокопенко и антикоррупционным экспертом Ильей Шумановым.

———

«Что случилось» — ежедневный новостной подкаст. Слушайте его [на «Медузе»](https://meduza.io/podcasts/meduza-v-kurse) | [на подкаст-платформах](https://lnkfi.re/chto_sluchilos) | и [на ютьюб-канале «Медузы»](https://www.youtube.com/playlist?list=PLJyHyjiNEvI2_YhPjo_CMf8lIH6NGiHi1)",213155,784,0
2025-04-14 16:22:50+00:00,"**Попавшие в плен ВСУ граждане Китая заявили, что не ожидали оказаться в зоне боевых действий в Украине**

Об этом, сообщает «Украинская правда», они [рассказали](https://www.pravda.com.ua/rus/news/2025/04/14/7507540/) на пресс-конференции в Киеве.

Ван Гуанцзюнь сообщил, что во время пандемии коронавируса потерял работу в Китае и искал новую. Сначала он договаривался с российским рекрутером на работу реабилитолога для раненых военных, а затем, по его словам, «попал в армию и у него не было выбора». 

Ван приехал в Россию 5 февраля 2025 года, прошел пятидневное обучение, а затем ждал отправку на фронт. В итоге в зону боевых действий его отправили 4 апреля.

Второй пленный Чжан Ренбо заявил, что в Китае работал пожарным. В Россию, по его словам, он поехал путешествовать и решил «заработать немного денег». В РФ ему предлагали работу на стройке, но потом «началось другое, и здесь уже вы ничего не можете сделать».

Чжан приехал в Москву в декабре 2024-го. Затем его отправили в аннексированный Донецк, и он ""около месяца перемещался от блиндажа к блиндажу и общался с военными под постоянными обстрелами"". В апреле солдаты ВСУ взяли гражданина КНР в плен. 

Во время пресс-конференции, отмечает «Украинская правда», пленные несколько раз повторили, что готовы принять участие в обмене и попросились в Китай.

——— 

О том, что два гражданина Китая попали в плен ВСУ, стало известно в начале апреля. При этом один из пленных [говорил](https://bit.ly/meduzamirror#/feature/2025/04/10/voyna) украинским военным, что заплатил посреднику на родине 300 тысяч рублей за возможность попасть в российскую армию.",211188,114,0
2025-04-14 15:47:01+00:00,"**Женский экипаж в космосе. Как прошел полет Blue Origin. Видео**

Компания Джеффа Безоса Blue Origin отправила в космос свою ракету New Shepard с полностью женским экипажем. В его состав вошли поп-певица Кэти Перри, телеведущая CBS Гейл Кинг, активистка Аманда Нгуе, аэрокосмический инженер Айша Боу, кинопродюсер Кериэнн Флинн, а также журналистка Лорен Санчес, невеста главы Blue Origin.

Полет продолжался около 11 минут и был полностью автоматическим. Капсула с экипажем успешно приземлилась на западе штата Техас. Вот как это было.

———

Больше видео — на нашем ютьюб-канале. Подпишитесь на него [здесь](https://www.youtube.com/@MeduzaPro). На ютьюбе можно стать спонсором «Медузы». Это еще один безопасный способ поддержать нас, если вы не живете в России.",220237,463,0
